cliente_id,genero,edad,estado,piezas_compradas,monto_compra,fecha_ultima_compra
7765,Masculino,42.0,Yucatán,1,626.96,2023-07-27
7766,Masculino,44.0,Nuevo León,6,488.71,2023-12-12
7767,Femenino,41.0,Puebla,5,511.96,2023-03-18
7768,Femenino,13.0,Yucatán,1,611.41,2023-04-06
7769,Femenino,46.0,Nuevo León,1,758.61,2023-11-19
7770,Masculino,50.0,Yucatán,2,535.05,2023-04-29
7771,Masculino,30.0,Jalisco,3,602.43,2023-08-30
7772,Masculino,37.0,CDMX,3,456.56,2023-08-17
7773,Femenino,26.0,Nuevo León,3,604.62,2023-01-19
7774,Femenino,15.0,Puebla,2,608.47,2023-03-19
7775,Femenino,27.0,Nuevo León,5,574.97,2023-01-21
7776,Femenino,29.0,CDMX,1,759.45,2023-08-12
7777,Femenino,31.0,Nuevo León,1,461.21,2023-02-19
7778,Masculino,25.0,Nuevo León,6,506.27,2023-06-01
7779,Masculino,27.0,Nuevo León,1,715.48,2023-03-02
7780,Masculino,34.0,Puebla,4,456.41,2023-12-02
7781,Femenino,27.0,CDMX,2,623.15,2023-12-23
7782,Femenino,40.0,CDMX,5,778.11,2023-03-13
7783,Masculino,,Puebla,3,622.05,2023-11-12
7784,Femenino,58.0,Nuevo León,3,568.36,2023-12-15
7785,Masculino,46.0,Nuevo León,4,477.84,2023-02-26
7786,Masculino,37.0,CDMX,4,676.14,2023-07-16
7787,Femenino,28.0,Nuevo León,0,350.82,2023-01-24
7788,Masculino,37.0,Jalisco,6,285.41,2023-09-12
7789,Femenino,38.0,Nuevo León,2,367.51,2023-09-23
7790,Masculino,,Nuevo León,1,506.9,2023-07-16
7791,Masculino,42.0,Yucatán,3,327.33,2023-02-14
7792,Femenino,21.0,CDMX,3,836.14,2023-07-01
7793,Femenino,32.0,CDMX,2,379.22,2023-08-24
7794,Masculino,40.0,Jalisco,3,638.35,2023-04-24
7795,Masculino,32.0,Jalisco,0,396.34,2023-09-24
7796,Femenino,32.0,Jalisco,2,499.41,2023-08-13
7797,Masculino,33.0,CDMX,1,514.08,2023-04-03
7798,Femenino,26.0,Yucatán,4,340.16,2023-04-08
7799,Femenino,46.0,Yucatán,3,503.33,2023-11-18
7800,Femenino,24.0,Puebla,6,716.98,2023-08-25
7801,Femenino,38.0,CDMX,3,478.32,2023-11-07
7802,Femenino,39.0,Puebla,3,538.46,2023-02-17
7803,Otro,25.0,Nuevo León,1,551.31,2023-10-31
7804,Femenino,35.0,Jalisco,3,559.42,2023-06-18
7805,Femenino,25.0,Puebla,3,237.41,2023-02-27
7806,Femenino,48.0,Puebla,2,618.6,2023-08-01
7807,Masculino,23.0,CDMX,1,584.89,2023-03-13
7808,Masculino,28.0,Jalisco,6,510.83,2023-11-05
7809,Femenino,22.0,Jalisco,2,706.23,2023-04-19
7810,Femenino,21.0,Yucatán,2,666.32,2023-03-16
7811,Femenino,50.0,Puebla,5,562.61,2023-11-12
7812,Femenino,40.0,Yucatán,4,431.41,2023-03-19
7813,Femenino,36.0,Puebla,3,468.63,2023-03-10
7814,Femenino,28.0,CDMX,2,,2023-02-19
7815,Femenino,44.0,CDMX,3,592.38,2023-04-22
7816,Masculino,26.0,Nuevo León,5,499.47,2023-10-08
7817,Femenino,42.0,Puebla,4,539.99,2023-01-26
7818,Masculino,26.0,Puebla,6,323.6,2023-02-07
7819,Masculino,28.0,Jalisco,1,627.46,2023-02-13
7820,Masculino,42.0,Jalisco,1,684.17,2023-10-28
7821,Femenino,43.0,Yucatán,2,446.0,2023-12-20
7822,Femenino,40.0,Nuevo León,3,434.41,2023-01-17
7823,Femenino,24.0,CDMX,2,404.47,2023-02-22
7824,Masculino,30.0,Puebla,1,786.11,2023-06-13
7825,Femenino,36.0,Yucatán,1,,2023-08-13
7826,Masculino,26.0,Nuevo León,3,495.55,2023-04-05
7827,Masculino,48.0,Jalisco,2,409.85,2023-01-18
7828,Femenino,10.0,Nuevo León,4,347.23,2023-09-25
7829,Masculino,27.0,Yucatán,3,620.71,2023-09-12
7830,Femenino,29.0,CDMX,3,460.8,2023-10-09
7831,Femenino,6.0,Jalisco,0,568.72,2023-06-18
7832,Femenino,21.0,Jalisco,4,709.53,2023-12-18
7833,Femenino,41.0,CDMX,4,348.32,2023-04-29
7834,Masculino,35.0,Jalisco,3,405.63,2023-05-13
7835,Femenino,50.0,Yucatán,4,578.9,2023-07-15
7836,Femenino,50.0,Jalisco,3,468.91,2023-06-14
7837,Masculino,39.0,Puebla,1,476.2,2023-09-09
7838,Masculino,38.0,Nuevo León,1,625.08,2023-02-16
7839,Femenino,35.0,Yucatán,7,612.27,2023-01-22
7840,Masculino,8.0,CDMX,2,449.07,2023-03-31
7841,Masculino,21.0,Yucatán,6,419.04,2023-01-29
7842,Femenino,36.0,Puebla,4,490.56,2023-08-25
7843,Femenino,41.0,Jalisco,6,669.47,2023-05-27
7844,Femenino,37.0,Jalisco,2,256.36,2023-09-16
7845,Masculino,26.0,Yucatán,3,483.88,2023-02-09
7846,Masculino,44.0,Jalisco,1,595.05,2023-07-25
7847,Masculino,49.0,Jalisco,3,408.47,2023-02-16
7848,Masculino,44.0,Puebla,3,294.07,2023-12-26
7849,Femenino,44.0,CDMX,2,339.72,2023-07-07
7850,Femenino,29.0,Nuevo León,1,552.87,2023-08-25
7851,Femenino,45.0,Yucatán,2,487.46,2023-09-08
7852,Masculino,36.0,CDMX,3,216.32,2023-12-09
7853,Masculino,40.0,Nuevo León,5,426.22,2023-07-11
7854,Femenino,38.0,CDMX,3,691.59,2023-01-13
7855,Masculino,,Yucatán,2,491.12,2023-03-27
7856,Femenino,26.0,Puebla,1,586.74,2023-09-11
7857,Femenino,34.0,Puebla,2,486.13,2023-09-24
7858,Femenino,44.0,Puebla,6,622.17,2023-07-26
7859,Femenino,30.0,CDMX,4,588.41,2023-12-15
7860,Femenino,43.0,Yucatán,0,503.12,2023-12-01
7861,Femenino,42.0,Jalisco,5,367.45,2023-10-08
7862,Femenino,32.0,Jalisco,3,566.12,2023-03-26
7863,Femenino,48.0,Puebla,4,292.85,2023-02-24
7864,Masculino,31.0,CDMX,5,574.3,2023-03-14
7865,Femenino,50.0,Jalisco,0,631.63,2023-08-29
7866,Otro,39.0,CDMX,5,425.91,2023-01-28
7867,Femenino,34.0,Yucatán,2,326.53,2023-12-09
7868,Femenino,26.0,Puebla,2,648.25,2023-04-04
7869,Femenino,34.0,Nuevo León,4,501.63,2023-12-11
7870,Femenino,32.0,Puebla,0,474.17,2023-06-23
7871,Masculino,22.0,Nuevo León,4,527.6,2023-12-25
7872,Femenino,32.0,Jalisco,2,430.43,2023-01-24
7873,Masculino,26.0,Nuevo León,1,266.77,2023-08-09
7874,Masculino,40.0,CDMX,3,415.83,2023-12-11
7875,Masculino,48.0,Nuevo León,6,503.34,2023-01-19
7876,Masculino,22.0,Jalisco,5,503.9,2023-06-10
7877,Masculino,52.0,Jalisco,3,236.35,2023-02-22
7878,Femenino,33.0,Puebla,1,460.28,2023-04-14
7879,Masculino,25.0,Jalisco,2,747.49,2023-12-09
7880,Femenino,42.0,CDMX,2,507.02,2023-07-02
7881,Femenino,30.0,Nuevo León,3,630.88,2023-02-21
7882,Femenino,34.0,Yucatán,3,586.81,2023-08-19
7883,Masculino,30.0,Jalisco,2,403.49,2023-04-09
7884,Masculino,26.0,Nuevo León,2,407.78,2023-08-08
7885,Femenino,42.0,Puebla,7,560.16,2023-04-22
7886,Masculino,32.0,Yucatán,3,418.38,2023-12-23
7887,Femenino,20.0,Puebla,3,672.4,2023-03-08
7888,Femenino,40.0,CDMX,6,454.22,2023-08-30
7889,Femenino,22.0,Puebla,2,624.4,2023-09-25
7890,Femenino,23.0,Nuevo León,5,557.45,2023-05-03
7891,Femenino,46.0,Yucatán,3,571.7,2023-09-08
7892,Masculino,23.0,Puebla,4,408.3,2023-10-17
7893,Masculino,11.0,Puebla,4,662.34,2023-07-13
7894,Femenino,41.0,CDMX,1,850.33,2023-01-21
7895,Masculino,31.0,Nuevo León,0,360.05,2023-03-16
7896,Masculino,32.0,Puebla,6,641.16,2023-02-02
7897,Masculino,31.0,Nuevo León,3,500.6,2023-01-13
7898,Masculino,37.0,Jalisco,1,379.42,2023-10-26
7899,Femenino,27.0,CDMX,1,341.08,2023-07-26
7900,Masculino,49.0,CDMX,3,370.91,2023-09-25
7901,Masculino,20.0,CDMX,5,390.51,2023-01-23
7902,Femenino,39.0,Nuevo León,4,325.71,2023-12-04
7903,Femenino,41.0,Puebla,3,665.26,2023-08-24
7904,Masculino,27.0,Puebla,2,498.66,2023-05-07
7905,Femenino,24.0,Nuevo León,1,561.95,2023-08-09
7906,Otro,45.0,Nuevo León,3,327.13,2023-03-01
7907,Femenino,25.0,Jalisco,7,680.22,2023-04-23
7908,Masculino,28.0,Yucatán,2,420.2,2023-01-20
7909,Femenino,43.0,Yucatán,5,694.62,2023-11-06
7910,Masculino,35.0,CDMX,3,567.19,2023-04-12
7911,Masculino,17.0,Puebla,1,356.64,2023-08-16
7912,Femenino,52.0,CDMX,4,554.86,2023-10-25
7913,Masculino,29.0,Puebla,1,495.44,2023-10-26
7914,Femenino,30.0,Puebla,3,354.49,2023-08-10
7915,Femenino,37.0,Jalisco,2,339.85,2023-02-22
7916,Femenino,41.0,Nuevo León,0,623.18,2023-09-23
7917,Masculino,54.0,Nuevo León,5,681.22,2023-08-24
7918,Femenino,18.0,Nuevo León,2,343.5,2023-07-13
7919,Femenino,43.0,Yucatán,2,516.41,2023-10-07
7920,Femenino,42.0,Nuevo León,6,278.58,2023-03-11
7921,Masculino,33.0,Yucatán,4,625.81,2023-08-12
7922,Masculino,42.0,CDMX,0,511.65,2023-05-11
7923,Femenino,44.0,Yucatán,2,300.5,2023-04-30
7924,Femenino,21.0,Puebla,2,432.64,2023-03-17
7925,Masculino,52.0,Jalisco,1,418.33,2023-10-09
7926,Femenino,19.0,Jalisco,1,371.24,2023-07-23
7927,Masculino,23.0,Puebla,11,642.86,2023-06-11
7928,Masculino,32.0,CDMX,3,373.76,2023-04-16
7929,Masculino,54.0,Jalisco,5,751.9,2023-07-20
7930,Femenino,31.0,Puebla,3,629.41,2023-07-19
7931,Masculino,34.0,Jalisco,5,450.62,2023-10-05
7932,Masculino,49.0,Yucatán,3,843.03,2023-07-06
7933,Masculino,31.0,Jalisco,4,445.11,2023-07-20
7934,Femenino,23.0,Yucatán,5,292.07,2023-04-12
7935,Femenino,30.0,Yucatán,4,649.27,2023-12-10
7936,Femenino,48.0,Jalisco,2,371.13,2023-07-23
7937,Masculino,35.0,Jalisco,4,687.39,2023-03-17
7938,Masculino,54.0,Yucatán,7,292.12,2023-11-05
7939,Femenino,42.0,Jalisco,3,372.71,2023-02-15
7940,Femenino,28.0,CDMX,3,419.45,2023-07-02
7941,Femenino,35.0,Nuevo León,3,585.68,2023-05-26
7942,Masculino,26.0,Nuevo León,1,427.67,2023-09-30
7943,Masculino,28.0,Puebla,1,418.69,2023-06-14
7944,Femenino,79.0,Nuevo León,10,599.19,2023-01-31
7945,Femenino,45.0,CDMX,1,676.18,2023-09-22
7946,Femenino,43.0,Nuevo León,2,455.78,2023-04-13
7947,Masculino,28.0,Nuevo León,4,350.57,2023-08-12
7948,Masculino,50.0,CDMX,3,717.97,2023-01-19
7949,Masculino,45.0,Yucatán,1,477.97,2023-11-05
7950,Femenino,53.0,Nuevo León,2,562.77,2023-06-19
7951,Masculino,53.0,Puebla,3,429.21,2023-09-16
7952,Femenino,20.0,Nuevo León,6,442.31,2023-08-04
7953,Masculino,23.0,Nuevo León,3,429.18,2023-02-05
7954,Femenino,24.0,CDMX,7,625.11,2023-12-12
7955,Masculino,25.0,CDMX,6,678.4,2023-07-31
7956,Masculino,38.0,Puebla,1,423.05,2023-11-30
7957,Masculino,29.0,Jalisco,3,441.29,2023-12-18
7958,Masculino,55.0,CDMX,4,684.47,2023-02-06
7959,Femenino,54.0,Jalisco,3,784.85,2023-08-17
7960,Femenino,34.0,Puebla,4,585.55,2023-03-16
7961,Masculino,54.0,Nuevo León,3,552.2,2023-03-11
7962,Femenino,49.0,Nuevo León,3,789.1,2023-06-14
7963,Femenino,30.0,Jalisco,3,537.18,2023-12-03
7964,Femenino,14.0,Puebla,3,537.47,2023-11-13
7965,Masculino,32.0,Puebla,5,430.1,2023-08-15
7966,Femenino,28.0,CDMX,4,605.19,2023-07-10
7967,Femenino,37.0,Jalisco,4,406.85,2023-08-24
7968,Femenino,35.0,CDMX,4,437.13,2023-07-13
7969,Femenino,35.0,Jalisco,2,459.45,2023-04-24
7970,Masculino,40.0,CDMX,2,587.36,2023-01-23
7971,Otro,22.0,CDMX,1,456.85,2023-05-21
7972,Masculino,,Puebla,3,634.52,2023-09-12
7973,Femenino,30.0,Puebla,7,355.86,2023-10-11
7974,Masculino,36.0,Nuevo León,1,450.07,2023-05-24
7975,Masculino,44.0,Nuevo León,5,517.93,2023-01-13
7976,Femenino,22.0,Puebla,0,528.68,2023-06-01
7977,Masculino,32.0,Puebla,1,611.42,2023-11-20
7978,Masculino,33.0,CDMX,1,365.81,2023-04-06
7979,Masculino,29.0,Nuevo León,5,508.64,2023-06-23
7980,Masculino,43.0,Puebla,7,356.19,2023-11-03
7981,Femenino,27.0,Jalisco,4,596.78,2023-10-28
7982,Femenino,29.0,Jalisco,3,432.17,2023-01-26
7983,Masculino,27.0,Nuevo León,2,624.06,2023-03-20
7984,Femenino,45.0,Jalisco,3,503.28,2023-03-21
7985,Femenino,30.0,CDMX,2,518.61,2023-01-01
7986,Masculino,39.0,Nuevo León,2,898.57,2023-01-28
7987,Masculino,54.0,Puebla,2,651.57,2023-12-03
7988,Femenino,34.0,Jalisco,2,603.51,2023-01-16
7989,Masculino,46.0,CDMX,1,502.38,2023-08-11
7990,Masculino,51.0,Puebla,3,448.15,2023-12-23
7991,Masculino,45.0,Yucatán,3,429.75,2023-04-20
7992,Femenino,34.0,CDMX,7,709.37,2023-07-15
7993,Femenino,41.0,Jalisco,3,411.04,2023-02-12
7994,Femenino,22.0,CDMX,5,586.58,2023-01-24
7995,Femenino,27.0,Yucatán,4,417.59,2023-10-10
7996,Femenino,28.0,Yucatán,5,372.69,2023-06-12
7997,Femenino,57.0,CDMX,5,441.87,2023-04-25
7998,Femenino,26.0,Puebla,6,609.73,2023-10-17
7999,Masculino,,Puebla,1,662.46,2023-02-26
8000,Femenino,24.0,Yucatán,2,537.41,2023-03-26
8001,Masculino,40.0,Nuevo León,3,484.86,2023-06-22
8002,Masculino,36.0,Nuevo León,3,589.11,2023-09-26
8003,Femenino,45.0,Puebla,0,478.7,2023-07-20
8004,Masculino,41.0,Nuevo León,1,447.87,2023-07-18
8005,Masculino,21.0,Puebla,5,370.61,2023-10-27
8006,Femenino,26.0,Jalisco,3,668.28,2023-01-29
8007,Masculino,48.0,Puebla,5,425.99,2023-05-31
8008,Femenino,32.0,Jalisco,3,361.47,2023-07-09
8009,Masculino,46.0,Yucatán,2,473.07,2023-03-23
8010,Femenino,33.0,Nuevo León,6,637.28,2023-03-29
8011,Masculino,25.0,Yucatán,5,613.96,2023-07-09
8012,Femenino,31.0,CDMX,0,477.11,2023-10-07
8013,Masculino,25.0,CDMX,2,437.96,2023-12-07
8014,Femenino,29.0,Yucatán,4,837.68,2023-09-10
8015,Masculino,37.0,Puebla,0,390.9,2023-06-10
8016,Masculino,40.0,Puebla,3,507.67,2023-09-23
8017,Femenino,19.0,Nuevo León,1,408.36,2023-04-15
8018,Masculino,34.0,Yucatán,1,635.82,2023-05-07
8019,Femenino,29.0,CDMX,1,639.45,2023-01-21
8020,Masculino,28.0,Yucatán,2,351.21,2023-10-13
8021,Masculino,36.0,Yucatán,6,537.95,2023-04-10
8022,Masculino,29.0,Nuevo León,4,153.85,2023-06-10
8023,Masculino,48.0,Puebla,1,524.08,2023-06-29
8024,Femenino,46.0,CDMX,3,92.59,2023-01-05
8025,Femenino,46.0,Nuevo León,3,555.4,2023-03-05
8026,Femenino,30.0,CDMX,6,460.01,2023-05-14
8027,Masculino,25.0,CDMX,0,294.23,2023-06-14
8028,Femenino,35.0,Puebla,3,585.14,2023-11-28
8029,Masculino,33.0,Puebla,1,511.56,2023-09-25
8030,Masculino,28.0,Nuevo León,3,366.86,2023-11-10
8031,Femenino,23.0,Jalisco,2,612.88,2023-09-26
8032,Masculino,34.0,Nuevo León,6,491.68,2023-09-18
8033,Femenino,30.0,Nuevo León,3,563.99,2023-04-04
8034,Femenino,41.0,Jalisco,2,454.84,2023-03-09
8035,Masculino,41.0,CDMX,4,479.16,2023-12-08
8036,Femenino,46.0,Yucatán,6,736.33,2023-06-13
8037,Femenino,22.0,Jalisco,2,416.52,2023-12-13
8038,Masculino,39.0,Yucatán,2,544.93,2023-11-30
8039,Femenino,27.0,CDMX,2,,2023-12-05
8040,Otro,22.0,Jalisco,3,328.35,2023-05-06
8041,Otro,30.0,Puebla,5,547.85,2023-04-23
8042,Femenino,45.0,Nuevo León,4,261.93,2023-08-13
8043,Femenino,31.0,Jalisco,0,806.2,2023-07-20
8044,Masculino,50.0,Jalisco,1,713.7,2023-03-21
8045,Femenino,40.0,CDMX,5,206.59,2023-03-02
8046,Femenino,31.0,Puebla,1,669.72,2023-12-09
8047,Masculino,46.0,Jalisco,3,514.13,2023-02-07
8048,Femenino,39.0,Puebla,4,279.28,2023-08-29
8049,Masculino,25.0,Yucatán,1,231.88,2023-03-05
8050,Femenino,53.0,Jalisco,2,494.23,2023-04-20
8051,Femenino,37.0,Puebla,4,748.87,2023-02-19
8052,Femenino,35.0,Nuevo León,5,854.81,2023-10-19
8053,Otro,26.0,CDMX,2,543.41,2023-09-19
8054,Masculino,46.0,Puebla,4,350.05,2023-06-30
8055,Masculino,40.0,CDMX,1,776.78,2023-11-11
8056,Femenino,41.0,Jalisco,2,360.68,2023-11-07
8057,Femenino,29.0,Jalisco,3,449.51,2023-03-21
8058,Femenino,43.0,Yucatán,3,602.32,2023-06-01
8059,Masculino,44.0,CDMX,1,698.06,2023-06-01
8060,Masculino,28.0,Nuevo León,3,328.96,2023-01-10
8061,Masculino,20.0,Nuevo León,2,496.97,2023-03-18
8062,Femenino,40.0,Puebla,3,597.98,2023-05-18
8063,Masculino,19.0,Nuevo León,6,138.47,2023-02-27
8064,Femenino,36.0,CDMX,4,221.98,2023-09-18
8065,Otro,30.0,Jalisco,4,253.88,2023-06-26
8066,Femenino,47.0,CDMX,5,539.59,2023-05-08
8067,Masculino,31.0,CDMX,2,589.68,2023-05-27
8068,Femenino,46.0,Jalisco,3,681.02,2023-03-22
8069,Femenino,29.0,CDMX,1,549.52,2023-04-06
8070,Masculino,44.0,Nuevo León,2,854.64,2023-04-26
8071,Femenino,55.0,Puebla,4,594.97,2023-05-03
8072,Femenino,24.0,Puebla,4,701.27,2023-12-24
8073,Masculino,37.0,CDMX,6,643.44,2023-01-01
8074,Masculino,62.0,Jalisco,4,541.1,2023-07-22
8075,Masculino,35.0,Yucatán,4,741.47,2023-12-03
8076,Femenino,35.0,CDMX,2,600.42,2023-05-30
8077,Masculino,42.0,CDMX,2,412.21,2023-04-18
8078,Masculino,35.0,Yucatán,2,529.71,2023-10-06
8079,Femenino,17.0,Puebla,3,451.61,2023-07-29
8080,Masculino,46.0,Puebla,7,384.0,2023-01-27
8081,Femenino,14.0,Yucatán,3,397.43,2023-10-01
8082,Femenino,30.0,Jalisco,3,594.14,2023-07-01
8083,Femenino,47.0,CDMX,4,,2023-05-25
8084,Femenino,31.0,Nuevo León,2,541.24,2023-12-12
8085,Masculino,28.0,Puebla,1,423.0,2023-06-07
8086,Masculino,43.0,Puebla,2,349.52,2023-02-22
8087,Masculino,26.0,Puebla,6,486.5,2023-03-22
8088,Masculino,22.0,Jalisco,1,521.71,2023-04-04
8089,Femenino,37.0,Yucatán,1,805.98,2023-06-07
8090,Masculino,33.0,Jalisco,0,345.64,2023-01-26
8091,Masculino,22.0,Puebla,3,546.08,2023-01-21
8092,Femenino,41.0,CDMX,1,569.54,2023-11-08
8093,Masculino,39.0,Puebla,4,485.5,2023-09-21
8094,Otro,31.0,CDMX,2,715.91,2023-06-06
8095,Masculino,32.0,CDMX,2,538.01,2023-06-09
8096,Masculino,39.0,Puebla,2,631.79,2023-11-08
8097,Femenino,46.0,Puebla,5,405.48,2023-09-02
8098,Femenino,32.0,CDMX,3,313.65,2023-12-19
8099,Femenino,,Jalisco,5,471.6,2023-03-09
8100,Masculino,40.0,Jalisco,4,469.37,2023-05-19
8101,Masculino,43.0,Jalisco,1,446.88,2023-04-02
8102,Otro,35.0,Nuevo León,3,542.26,2023-06-14
8103,Femenino,25.0,CDMX,0,430.83,2023-05-16
8104,Femenino,30.0,Nuevo León,2,434.6,2023-05-10
8105,Masculino,38.0,Nuevo León,4,717.5,2023-01-06
8106,Masculino,53.0,CDMX,2,354.98,2023-06-09
8107,Femenino,30.0,Nuevo León,2,700.25,2023-12-22
8108,Masculino,43.0,CDMX,5,628.19,2023-12-29
8109,Masculino,31.0,Yucatán,3,671.05,2023-12-23
8110,Masculino,36.0,Yucatán,2,671.02,2023-12-21
8111,Masculino,50.0,CDMX,0,483.01,2023-03-30
8112,Femenino,42.0,CDMX,4,397.92,2023-03-01
8113,Otro,22.0,CDMX,2,453.44,2023-06-17
8114,Masculino,29.0,Jalisco,7,499.02,2023-03-07
8115,Femenino,47.0,CDMX,4,324.34,2023-05-30
8116,Femenino,36.0,Puebla,3,561.25,2023-02-06
8117,Masculino,23.0,Yucatán,2,437.97,2023-02-02
8118,Femenino,26.0,Yucatán,1,527.24,2023-10-03
8119,Femenino,42.0,CDMX,3,471.18,2023-05-20
8120,Masculino,44.0,Yucatán,5,638.79,2023-02-18
8121,Femenino,35.0,CDMX,1,580.43,2023-06-11
8122,Masculino,59.0,CDMX,6,408.0,2023-12-21
8123,Femenino,43.0,Yucatán,1,512.91,2023-12-25
8124,Masculino,32.0,Yucatán,0,174.18,2023-03-01
8125,Femenino,26.0,Puebla,6,433.15,2023-03-07
8126,Femenino,25.0,Nuevo León,4,540.73,2023-10-11
8127,Femenino,38.0,Puebla,2,355.98,2023-07-03
8128,Masculino,30.0,Puebla,5,614.38,2023-01-11
8129,Masculino,51.0,Yucatán,3,305.39,2023-06-20
8130,Femenino,49.0,Puebla,3,546.02,2023-09-09
8131,Masculino,41.0,Yucatán,2,476.98,2023-06-25
8132,Masculino,23.0,Jalisco,1,663.7,2023-07-05
8133,Otro,28.0,CDMX,3,416.45,2023-07-04
8134,Femenino,47.0,Nuevo León,4,473.16,2023-05-22
8135,Masculino,29.0,Jalisco,4,699.35,2023-12-10
8136,Femenino,46.0,CDMX,6,701.4,2023-07-01
8137,Femenino,39.0,CDMX,1,214.51,2023-05-10
8138,Otro,35.0,Nuevo León,2,278.45,2023-02-11
8139,Masculino,27.0,Puebla,2,710.42,2023-09-05
8140,Femenino,34.0,CDMX,6,674.85,2023-05-15
8141,Femenino,36.0,Nuevo León,3,621.75,2023-09-01
8142,Masculino,45.0,Yucatán,4,484.1,2023-04-12
8143,Masculino,26.0,CDMX,3,496.48,2023-05-17
8144,Femenino,32.0,CDMX,3,280.08,2023-02-02
8145,Masculino,35.0,Puebla,5,434.98,2023-12-13
8146,Femenino,41.0,Puebla,2,634.13,2023-09-07
8147,Femenino,25.0,Yucatán,4,482.91,2023-11-20
8148,Masculino,21.0,CDMX,3,638.5,2023-12-19
8149,Femenino,41.0,Puebla,4,657.94,2023-07-10
8150,Femenino,19.0,Nuevo León,2,643.81,2023-11-11
8151,Masculino,47.0,CDMX,3,567.71,2023-12-26
8152,Masculino,33.0,Nuevo León,0,459.58,2023-05-17
8153,Femenino,19.0,Jalisco,5,535.6,2023-05-20
8154,Masculino,30.0,Yucatán,3,351.64,2023-02-27
8155,Masculino,38.0,Puebla,3,256.02,2023-11-01
8156,Femenino,29.0,Jalisco,2,530.07,2023-10-27
8157,Masculino,35.0,Puebla,1,410.8,2023-05-19
8158,Femenino,42.0,Jalisco,6,396.96,2023-05-24
8159,Femenino,32.0,Puebla,2,475.62,2023-03-07
8160,Masculino,25.0,Yucatán,5,631.8,2023-04-21
8161,Otro,32.0,CDMX,5,675.27,2023-06-15
8162,Femenino,49.0,Nuevo León,1,360.09,2023-06-20
8163,Femenino,51.0,Jalisco,7,794.51,2023-12-23
8164,Masculino,14.0,Nuevo León,4,561.1,2023-04-20
8165,Femenino,45.0,Nuevo León,3,582.85,2023-07-14
8166,Femenino,37.0,Puebla,6,352.75,2023-12-21
8167,Femenino,44.0,CDMX,5,492.49,2023-03-14
8168,Masculino,29.0,Puebla,3,485.13,2023-07-06
8169,Femenino,17.0,Nuevo León,2,236.61,2023-08-16
8170,Femenino,40.0,Yucatán,1,494.16,2023-05-01
8171,Masculino,25.0,CDMX,3,620.0,2023-06-01
8172,Masculino,21.0,CDMX,1,420.67,2023-07-12
8173,Masculino,,Nuevo León,2,387.04,2023-03-04
8174,Femenino,41.0,Puebla,2,659.41,2023-11-10
8175,Masculino,36.0,Yucatán,2,529.62,2023-01-27
8176,Femenino,42.0,Jalisco,2,490.22,2023-11-21
8177,Femenino,41.0,Puebla,0,525.03,2023-02-07
8178,Masculino,30.0,CDMX,3,585.84,2023-02-16
8179,Femenino,34.0,Puebla,7,630.69,2023-08-28
8180,Femenino,29.0,Jalisco,1,650.22,2023-08-07
8181,Femenino,32.0,Yucatán,8,564.39,2023-01-21
8182,Femenino,25.0,Yucatán,3,694.61,2023-03-20
8183,Femenino,38.0,Jalisco,5,226.76,2023-05-05
8184,Otro,45.0,Jalisco,0,664.06,2023-11-27
8185,Femenino,26.0,Nuevo León,7,469.52,2023-10-08
8186,Femenino,47.0,CDMX,4,326.83,2023-07-15
8187,Femenino,36.0,Nuevo León,4,658.34,2023-12-31
8188,Masculino,37.0,Puebla,3,507.28,2023-03-27
8189,Masculino,18.0,Jalisco,2,640.73,2023-05-02
8190,Femenino,16.0,Nuevo León,3,463.85,2023-06-20
8191,Masculino,36.0,CDMX,1,555.12,2023-06-28
8192,Femenino,42.0,CDMX,2,477.38,2023-03-30
8193,Femenino,28.0,Jalisco,5,504.64,2023-01-24
8194,Femenino,51.0,Nuevo León,2,415.51,2023-01-09
8195,Femenino,42.0,Yucatán,2,323.32,2023-12-28
8196,Femenino,25.0,Jalisco,5,346.68,2023-10-05
8197,Masculino,35.0,Puebla,0,535.17,2023-10-10
8198,Femenino,59.0,Nuevo León,3,418.41,2023-11-13
8199,Masculino,22.0,Nuevo León,1,582.33,2023-12-10
8200,Femenino,40.0,Jalisco,2,480.3,2023-11-17
8201,Femenino,31.0,Nuevo León,2,429.42,2023-11-17
8202,Femenino,42.0,Nuevo León,2,762.53,2023-05-22
8203,Masculino,47.0,Puebla,2,408.83,2023-08-28
8204,Femenino,31.0,Puebla,2,526.74,2023-04-03
8205,Masculino,46.0,Yucatán,1,761.07,2023-01-20
8206,Femenino,57.0,Puebla,4,640.06,2023-12-19
8207,Femenino,35.0,Yucatán,3,547.43,2023-06-22
8208,Femenino,42.0,Puebla,1,397.61,2023-06-16
8209,Femenino,29.0,Yucatán,3,194.85,2023-12-06
8210,Femenino,35.0,Puebla,0,110.86,2023-08-29
8211,Femenino,33.0,Puebla,1,441.95,2023-12-03
8212,Masculino,42.0,Jalisco,2,758.56,2023-06-07
8213,Femenino,47.0,Puebla,2,384.57,2023-04-12
8214,Masculino,33.0,Yucatán,2,347.99,2023-12-24
8215,Femenino,50.0,Jalisco,3,464.21,2023-03-14
8216,Masculino,50.0,Yucatán,1,519.89,2023-12-14
8217,Masculino,43.0,Puebla,2,541.91,2023-01-23
8218,Femenino,29.0,Puebla,6,673.75,2023-10-15
8219,Femenino,28.0,Yucatán,4,368.67,2023-12-03
